osmid,lat,lon
2385974906,43.7351017,-79.306937
2131860965,43.7215289,-79.3018764
3584753401,43.7346682,-79.4470832
1015516811,43.7372602,-79.5042592
5553462827,43.7780791,-79.4142685
704381036,43.735286,-79.4494974
3033132780,43.7753627,-79.323283
90798050,43.7918212,-79.3860723
1735930388,43.7827408,-79.3492092
1247829689,43.7793514,-79.3507259
2276339053,43.7981598,-79.3440938
5764421965,43.7683767,-79.4091559
6601779285,43.7490025,-79.3125463
791724126,43.7953097,-79.3414864
931376702,43.7273723,-79.5336125
4616035497,43.7822712,-79.4755524
5309144367,43.7901145,-79.4490695
4175056904,43.7648391,-79.5055024
2737510406,43.7594395,-79.5104677
2217335063,43.7477134,-79.4054814
6407025235,43.740463,-79.3603541
1579236111,43.6978597,-79.4992145
429402694,43.7270273,-79.4913314
262256053,43.7341322,-79.3143286
7027355639,43.7734348,-79.3335085
1485258319,43.7227306,-79.3450501
534992721,43.7291008,-79.4318741
421358940,43.7511027,-79.3258146
736996279,43.7431504,-79.3103123
7237822031,43.7537857,-79.4688771
7885260079,43.7710338,-79.5055423
7363168680,43.7277792,-79.4404893
20650396,43.760696,-79.3276887
3836541674,43.780924,-79.4687596
5557591048,43.7786641,-79.4150844
97247866,43.7164631,-79.3285593
1479925521,43.7347792,-79.3403145
4175095177,43.7720477,-79.4676135
2532483505,43.7641169,-79.5194786
679516002,43.7365921,-79.3467285
29659082,43.719106,-79.5081405
1984998079,43.7265193,-79.3117893
4616002563,43.7162462,-79.4566215
2384460024,43.7607059,-79.5022539
29657354,43.7060472,-79.4441123
7314389539,43.7826802,-79.3323496
265868762,43.7530051,-79.3135494
4040398687,43.768958,-79.4671137
217303537,43.7625479,-79.3600064
6379665283,43.7607123,-79.4146343
2450071220,43.789109,-79.3543229
265677190,43.7683966,-79.3803426
2504360446,43.7495223,-79.5597118
1453361250,43.7817169,-79.4160882
1415641430,43.7875457,-79.4650712
267468304,43.7762702,-79.3339699
3544921085,43.6965101,-79.4894613
3017344635,43.7237369,-79.334478
1449221983,43.7597278,-79.4227849
429565256,43.7416761,-79.3543066
1564517513,43.727028,-79.3297552
1245014040,43.7641132,-79.4957726
3344248176,43.7936845,-79.4369158
760061800,43.714395,-79.3361469
6152734873,43.7702702,-79.4158281
4550540007,43.7592713,-79.3965139
1453376574,43.7733444,-79.4289967
2495270552,43.7618721,-79.5011833
97805137,43.7233233,-79.3297899
816227712,43.7946479,-79.425537
2285186054,43.7685459,-79.3634813
2321355301,43.7314509,-79.4551732
265690462,43.7838575,-79.3656473
431004773,43.7473231,-79.3971415
6417234812,43.7483505,-79.5708747
1895622023,43.7748571,-79.5028448
2057184852,43.7194086,-79.4291161
2289380015,43.7404513,-79.3975595
6626945280,43.7553705,-79.5489849
683677400,43.7899081,-79.36816
431003480,43.7551004,-79.3909668
1272611466,43.7583749,-79.405982
1277814923,43.789797,-79.4525721
413722160,43.747622,-79.3192925
7530352890,43.7708477,-79.5431667
2489947074,43.7675087,-79.4101925
2235589461,43.7183738,-79.4477245
1559896595,43.7734925,-79.3895775
1250740287,43.7960583,-79.3535174
1424764391,43.7733101,-79.3501994
4590507462,43.7522006,-79.3532117
130033314,43.7599063,-79.4581521
1561126998,43.7996515,-79.3799774
5672904872,43.7474104,-79.4736809
1296255024,43.740755,-79.4237888
267467094,43.7735165,-79.328464
1453261175,43.7787381,-79.420735
1485354950,43.7209161,-79.5400795
5360777476,43.7739966,-79.5086876
2539227666,43.7744993,-79.3443671
4613693663,43.7840309,-79.4782043
4614155403,43.7604677,-79.3241478
302455425,43.7764336,-79.347703
1732062606,43.7731382,-79.3641604
130034184,43.7598215,-79.4398286
265685678,43.7770483,-79.3579746
1753988234,43.7766655,-79.343651
6317243535,43.7707051,-79.3273918
1250743179,43.7694746,-79.3463428
436107762,43.7501061,-79.3826782
809126908,43.7572414,-79.4986076
48489151,43.7571313,-79.4808216
2521691865,43.764828,-79.5200286
2369779497,43.7190239,-79.3763526
2019023957,43.7277098,-79.4512096
4454745085,43.7339006,-79.4331841
560654273,43.7659668,-79.440848
147134310,43.7974771,-79.4067127
29659095,43.7127017,-79.5064835
4615930784,43.714744,-79.4630349
4114808590,43.7539095,-79.4487769
1454618553,43.7656253,-79.4004525
1296279203,43.7379638,-79.4193117
365961493,43.6986085,-79.4806445
2123271468,43.7234119,-79.3257917
251066407,43.743569,-79.4355156
7560168045,43.7160461,-79.5296431
430878229,43.759755,-79.4994655
265864639,43.7562019,-79.3392658
2892488156,43.7465472,-79.4974773
1132519625,43.758597,-79.4930168
1247847840,43.7692754,-79.3456141
4580776544,43.7728219,-79.3307627
7884326366,43.7742526,-79.5088454
7609431404,43.8075404,-79.3392845
7367281051,43.7727819,-79.3448125
73464528,43.7085669,-79.5261946
809265794,43.7608915,-79.4999384
3932645824,43.7621914,-79.5020321
1396606720,43.7436917,-79.4243102
2424185070,43.7270738,-79.3259553
265677152,43.7655488,-79.3856641
266905338,43.7980858,-79.3627829
4611826350,43.7571948,-79.5206526
1454630927,43.7640271,-79.3998214
1196472243,43.7145311,-79.5199336
2452088309,43.7999164,-79.4021174
7530352787,43.7711354,-79.5381463
32543012,43.7901794,-79.447107
2731216261,43.7162693,-79.3382285
36491150,43.7906382,-79.4334925
147051232,43.7810551,-79.4097189
2397716156,43.7958362,-79.3513691
430559724,43.728435,-79.5059715
764451248,43.7332695,-79.4193893
1695465163,43.8146151,-79.342771
2321355312,43.731807,-79.4534762
5640872707,43.769241,-79.4157022
2356301521,43.7629751,-79.4426709
7638784200,43.7795454,-79.3458254
3782761647,43.7728359,-79.4162237
7835344965,43.7721955,-79.5003416
2355004786,43.7701991,-79.3914252
417729051,43.7210715,-79.4420553
1955998392,43.7601689,-79.3244206
7970035749,43.7273286,-79.3770133
7232482205,43.7525934,-79.5443779
3726226745,43.7247399,-79.3395374
394568957,43.7517594,-79.5338985
927252642,43.7774687,-79.4111568
4316233379,43.7813757,-79.4149793
305764591,43.8023553,-79.3533082
430595938,43.7524667,-79.5607349
2019026845,43.727465,-79.4538601
7127096465,43.7589936,-79.4657894
1426943945,43.7326253,-79.3415925
1585268491,43.7426285,-79.4145401
6601779133,43.7510831,-79.318119
3932784415,43.7621826,-79.5018444
1257587601,43.7521686,-79.5183744
1276650756,43.7387624,-79.3474511
7500072858,43.7367855,-79.4843169
1755692336,43.7228663,-79.3725242
5622992632,43.7746408,-79.411807
7009937502,43.7744251,-79.3312447
6152361216,43.773486,-79.4158303
6488955764,43.7753517,-79.5219095
430997447,43.7957808,-79.3335572
973478192,43.7673608,-79.3880143
1755285036,43.7213689,-79.3783377
7223835120,43.7789403,-79.4753287
5603144536,43.7715994,-79.4111432
217365870,43.7177566,-79.5390751
5679735261,43.7613662,-79.3259628
265693382,43.7698662,-79.3413579
6421611946,43.7211044,-79.3525275
2235618965,43.7191287,-79.4436466
4195868698,43.7158152,-79.5048075
1276660206,43.7324653,-79.3481039
7553790782,43.7817665,-79.4904901
7494989403,43.7689322,-79.5310781
6402599221,43.7754274,-79.3418008
90798072,43.7925016,-79.3857854
261644620,43.7378187,-79.4079482
927445575,43.7861599,-79.3842348
1358710801,43.7917822,-79.4226569
259748352,43.7443987,-79.3667266
356056109,43.7867892,-79.3556269
770595634,43.7719689,-79.4137559
2399992739,43.788004,-79.4044328
2450024850,43.7689597,-79.3615887
1266415135,43.7178282,-79.3342803
4615994460,43.7173603,-79.457613
63726863,43.7643285,-79.3874814
1756908112,43.7675122,-79.5124427
252363108,43.7538105,-79.4171219
1426923182,43.7211834,-79.3528425
36493170,43.7927371,-79.4367725
139618450,43.7171641,-79.3391343
2267855195,43.7231184,-79.3781865
421370870,43.7459592,-79.3258209
4590516910,43.749742,-79.3492655
5602888907,43.7701784,-79.4119845
3729062574,43.7187429,-79.3773698
3566432493,43.7166627,-79.44717
495277092,43.7358378,-79.3439763
1492118394,43.7609574,-79.3930079
5309138293,43.7916804,-79.4479857
1186339272,43.7920021,-79.3585887
1132540896,43.7962323,-79.4261117
1250743265,43.7735419,-79.3411762
1364985144,43.7529173,-79.3152793
5642511685,43.7696002,-79.4156951
421376135,43.760134,-79.3307111
147134512,43.7953658,-79.4157297
1740882943,43.7295408,-79.4381158
1247829684,43.779029,-79.3504342
421873364,43.7544533,-79.3224926
425665169,43.7821676,-79.3283505
1753984326,43.7628834,-79.3388844
1173699426,43.7521032,-79.4360922
3033115444,43.7878042,-79.3923167
1454612913,43.7770126,-79.4050457
4590777370,43.7079951,-79.4528789
927505925,43.7891516,-79.3733861
248493861,43.7679907,-79.4401329
2399814942,43.7722345,-79.3894331
534970953,43.7257647,-79.4313741
1754022810,43.7614872,-79.3625653
7638784280,43.7827563,-79.352123
2268451813,43.77959,-79.344904
6368030195,43.7404124,-79.5128954
2235735244,43.7163883,-79.4461027
7468246456,43.7644679,-79.4129879
1572335380,43.8095442,-79.3579468
1579236094,43.6972226,-79.4882852
2057045091,43.7529101,-79.4060236
2050562152,43.7208489,-79.4303677
2070543747,43.7268922,-79.4574169
196325410,43.7735111,-79.4065257
3238270057,43.7208558,-79.5377205
2024177586,43.7254106,-79.3112504
4611334474,43.7614439,-79.3571358
1028847320,43.7206908,-79.4836365
1612532116,43.7523993,-79.3371474
268726449,43.7203821,-79.4874613
1695465130,43.8139627,-79.3429969
2291702122,43.7278829,-79.3376128
2024079030,43.7283872,-79.3062062
387793513,43.7696001,-79.3467517
4173502948,43.7692918,-79.3284259
262255825,43.7274029,-79.3137879
1453361240,43.7815101,-79.4161785
2235730709,43.718008,-79.4462601
788667795,43.7886089,-79.3474768
2440692539,43.7297002,-79.3284139
417728598,43.7217961,-79.4430078
4599368231,43.72817,-79.4802554
5790583425,43.7603745,-79.411958
1481565999,43.7461464,-79.3886162
1449218705,43.7597662,-79.422797
267236011,43.7803915,-79.3457366
7125107877,43.7872362,-79.4698768
1612568047,43.7555683,-79.3373942
261655089,43.7349846,-79.41139
430559871,43.7247655,-79.5104158
4331572391,43.7417879,-79.3436848
5578718018,43.7771772,-79.405323
7125135862,43.775268,-79.4684646
7259914777,43.7446452,-79.3453398
4550432835,43.7636448,-79.4013044
2057182990,43.7190625,-79.4323036
2194310897,43.7343625,-79.3444182
7138382059,43.758754,-79.4047844
534970910,43.725516,-79.4478409
2384460039,43.7610984,-79.5011949
1453364066,43.7838821,-79.4232529
29656818,43.7151087,-79.437431
5726803920,43.7784709,-79.4177158
58454005,43.7110398,-79.5058892
6179570953,43.7753509,-79.4163244
1355653608,43.787607,-79.4485086
394816788,43.7163191,-79.3865921
2528787384,43.7184284,-79.3358617
387793658,43.7765856,-79.347399
7387779620,43.7208207,-79.3497942
4597922970,43.7198509,-79.5107682
2885460724,43.715385,-79.4511588
430579528,43.7465406,-79.5684901
4586895983,43.7695609,-79.3337824
430597601,43.7549877,-79.5801641
196275759,43.7738576,-79.4095291
6250497742,43.7631235,-79.4125793
2602215253,43.7965477,-79.3909117
1364985085,43.7522488,-79.3155868
4173502944,43.7691298,-79.328401
4613756139,43.7876618,-79.4635991
2251367307,43.768609,-79.4164932
431266472,43.7147906,-79.487207
2893758888,43.7238755,-79.3364592
1695465140,43.8140635,-79.3412409
6488959230,43.7751945,-79.5221369
6217701040,43.7575347,-79.4085173
5375445342,43.7338105,-79.4502094
2285196527,43.7992626,-79.3502405
2050567474,43.7179941,-79.4368454
6479392265,43.7234074,-79.4865654
1695465136,43.8140121,-79.3414611
682081618,43.7910351,-79.361117
90778885,43.7989597,-79.3851652
4337780921,43.7367341,-79.3475172
261631369,43.7485712,-79.4602132
2487360615,43.7452418,-79.3251524
2295321945,43.7415847,-79.4882947
296232715,43.724567,-79.3737862
7606751433,43.8060277,-79.3386138
2267840387,43.7237782,-79.3768766
1627825228,43.7366419,-79.3465105
2087877181,43.7984663,-79.3933902
4428728489,43.7756427,-79.4136659
267468935,43.8138641,-79.3432911
1724796287,43.7597924,-79.3216865
7099997896,43.7694636,-79.5205124
2525839526,43.7583674,-79.5149623
6379665282,43.7604976,-79.4145327
1453361243,43.7815219,-79.4168014
1449221994,43.7642054,-79.4249106
427974731,43.7523483,-79.3134701
6605847703,43.7669354,-79.4117584
1247850326,43.768257,-79.3478311
261692551,43.7053125,-79.4649514
293707870,43.7281612,-79.4540178
331345444,43.7176973,-79.4462615
431399338,43.7246346,-79.5365193
373134849,43.7660657,-79.4962196
259748168,43.7441377,-79.3719837
1247823275,43.7754126,-79.3485309
2785885603,43.7184049,-79.4346534
259748152,43.7457654,-79.360523
4580673772,43.803851,-79.3440782
6495281571,43.7192269,-79.4683752
1277814908,43.790494,-79.4496183
4580776539,43.7735412,-79.3318422
7885367732,43.7702357,-79.5056781
2722072708,43.7732893,-79.3590201
196276224,43.7691551,-79.3961456
1247878902,43.7789254,-79.3461214
2235545195,43.7210047,-79.447178
2518803835,43.7264457,-79.3285948
1700087085,43.7729529,-79.5020149
7270875306,43.7175812,-79.4598342
7125135762,43.7827427,-79.4701675
97275276,43.724668,-79.323822
1382159140,43.7073015,-79.4809567
2487073404,43.7714486,-79.3217168
6422164071,43.7242578,-79.363553
4173502967,43.7700037,-79.3270872
1266415194,43.7177541,-79.3361765
1917568978,43.7776019,-79.5022263
265868785,43.7609815,-79.3210268
5365076980,43.771769,-79.3620685
2037047255,43.7465937,-79.3399038
2785924777,43.7068142,-79.4883674
2291702136,43.7279888,-79.3374218
5559912709,43.779135,-79.4132842
20650150,43.7282305,-79.3649544
1724797625,43.7884239,-79.3521587
261632862,43.7482593,-79.4367062
2489508607,43.7736975,-79.3262678
370952565,43.7906691,-79.3600635
7125107854,43.7864988,-79.4690821
1985038639,43.7861454,-79.4745373
430559630,43.7235204,-79.5040203
504755943,43.7513375,-79.4354476
421358970,43.744303,-79.3259872
130036186,43.7859182,-79.4271501
365443414,43.7977504,-79.3707659
1246378670,43.7753243,-79.3407222
2602463550,43.7516576,-79.3703702
431402803,43.6975336,-79.5056209
1271675980,43.7461595,-79.5149227
90798069,43.7932785,-79.3820414
1355666773,43.7873225,-79.4469053
431258574,43.7144723,-79.4727535
7027355556,43.775784,-79.3379166
2836313905,43.7226205,-79.3722438
365963127,43.7065434,-79.4839246
29658091,43.730763,-79.445384
1136992950,43.7319003,-79.5159765
303675502,43.8069946,-79.3763764
2369803381,43.7917979,-79.3902635
4173502963,43.7698636,-79.3291791
760159143,43.7817416,-79.4013684
315527729,43.7850057,-79.4707356
1740882953,43.7299917,-79.4361261
3861755200,43.8069825,-79.3479749
1266512384,43.7147547,-79.3308307
2210540061,43.7111674,-79.3333608
2704961964,43.7776684,-79.4244975
4673929609,43.8129089,-79.3454356
20650201,43.7277595,-79.3626485
7270832123,43.7194899,-79.480954
265685685,43.7748581,-79.364616
1247888041,43.7822535,-79.3541988
7824126433,43.7478717,-79.4620167
314453131,43.7944283,-79.4207527
261630670,43.7489779,-79.4535037
2357817419,43.7861133,-79.4230661
4597923091,43.7200953,-79.5115294
3504099353,43.7159615,-79.3248121
3310314141,43.7774527,-79.5056838
929794252,43.710319,-79.5353533
4580673766,43.8033869,-79.3431164
927252646,43.7770277,-79.4131918
1415639362,43.7818435,-79.4493492
3308111060,43.7570149,-79.5275655
1909080376,43.7260981,-79.5156119
1454610446,43.7801988,-79.4037274
4346600716,43.7520351,-79.5343448
2704259371,43.710623,-79.4276028
2019030554,43.7249545,-79.4567885
1272639509,43.7597432,-79.4092006
1190406733,43.7257025,-79.4511013
3382688575,43.7880482,-79.4654014
1740848127,43.7297555,-79.4381747
561042557,43.7372412,-79.3433757
6474235326,43.7542432,-79.4803875
365449667,43.797426,-79.3691673
6201980230,43.764943,-79.4087516
7838027688,43.7679531,-79.5034414
1562867643,43.73769,-79.3769614
2012595112,43.7408948,-79.4190644
1735867810,43.7293395,-79.3323201
425665331,43.7816963,-79.335574
7847059883,43.770339,-79.5457178
1454583282,43.7690288,-79.3887128
254475413,43.7360116,-79.381801
809275081,43.7659181,-79.5010367
3507779467,43.711694,-79.3292346
60492908,43.7507007,-79.4508078
2291676880,43.7269612,-79.3400881
6508544888,43.7326973,-79.4195943
6152734991,43.7704496,-79.4151169
1247846307,43.7741664,-79.3409056
6154695973,43.7743437,-79.414508
1627837447,43.7377959,-79.3410471
20920971,43.7676617,-79.344324
421328815,43.7492449,-79.3279634
4592322326,43.7380384,-79.432601
429565777,43.7417041,-79.3439816
259749561,43.7550363,-79.3663905
4613756131,43.787011,-79.462796
2024129493,43.7357696,-79.3122796
386388879,43.7667612,-79.3817195
267468534,43.7891656,-79.3381842
7222251475,43.7909307,-79.389752
1396639290,43.727514,-79.3257551
265868769,43.7586506,-79.3163319
2291512840,43.7298809,-79.3495784
1247829758,43.7790433,-79.3512434
267236289,43.7876415,-79.3516246
1753964960,43.7644826,-79.3451701
421358967,43.7447725,-79.3236322
2682258381,43.8132794,-79.3450222
2704992563,43.7765844,-79.4265498
5605046396,43.7709444,-79.4055751
430559306,43.7394465,-79.51312
134119310,43.7403075,-79.3245271
7368092015,43.755414,-79.4742278
1453264885,43.7783244,-79.4215783
4199695340,43.7692172,-79.4606876
7447645119,43.7366395,-79.4370734
1550808895,43.7712997,-79.3648934
4348030510,43.7397487,-79.450999
7641144054,43.8070297,-79.35663
2210547547,43.7102358,-79.3334325
2369803376,43.7917756,-79.3902717
6354758722,43.7251017,-79.4496946
7632508219,43.7746047,-79.4917928
198261023,43.7579067,-79.4071726
430997664,43.7980454,-79.3336161
5667065308,43.7596757,-79.4122884
1454610443,43.7799278,-79.4093256
1416286539,43.7933347,-79.4394004
2489508609,43.774036,-79.3260076
552595633,43.7903047,-79.3539635
252362719,43.7565969,-79.4133597
371845116,43.7654402,-79.4981654
3013600369,43.7831369,-79.4165853
2249357578,43.809578,-79.3671615
1355666775,43.7874242,-79.4464273
430559012,43.7421221,-79.5115922
2627449342,43.7580354,-79.4042185
5382072825,43.7174028,-79.379621
7027355692,43.7712191,-79.3338152
431258376,43.7097508,-79.4745732
7060297224,43.7499271,-79.4372218
4613756109,43.7855556,-79.4624997
679514510,43.7378321,-79.3408734
2702061098,43.7516648,-79.3476516
2019026817,43.7265092,-79.4541746
4451916344,43.7097461,-79.5247275
152633182,43.7766556,-79.5045852
4611356237,43.7605966,-79.356187
1453380080,43.7581221,-79.4102911
1735923062,43.7788274,-79.3384636
1777699656,43.7260947,-79.3133163
1754036133,43.7793854,-79.3652555
754151904,43.7133342,-79.5090874
760154659,43.7796537,-79.3910905
2473862283,43.7692512,-79.5043334
410378311,43.7757397,-79.4122702
60361075,43.737803,-79.5201187
1360997321,43.7803941,-79.4170198
1271690803,43.7506378,-79.5119257
2267854338,43.7225729,-79.3780247
7027355612,43.7731218,-79.335283
2291715545,43.7299416,-79.349533
2525828853,43.7586869,-79.516954
6185112907,43.7666381,-79.4115248
2525796616,43.7683016,-79.5157134
592523192,43.7619237,-79.3475531
7243996822,43.7446606,-79.4074206
196275555,43.772982,-79.4138347
1247885385,43.7695041,-79.3449451
29657259,43.7095503,-79.4596453
7257294314,43.7415927,-79.4155607
4614150703,43.7922149,-79.3926127
6447362582,43.7762316,-79.5093078
2518125316,43.7301412,-79.3286779
2274637294,43.7573611,-79.4086497
2602495221,43.752185,-79.5682789
4550843750,43.7367368,-79.4758387
266522726,43.7216659,-79.5172751
252364138,43.7646161,-79.4220805
6495269888,43.7192161,-79.4623464
2235903219,43.719528,-79.4434398
29657556,43.7157481,-79.4458456
196275997,43.7738024,-79.3924066
7229718047,43.77979,-79.4805357
1481585377,43.7541026,-79.3988209
130036336,43.7831731,-79.432463
3631945650,43.7529418,-79.3169249
6842674658,43.751902,-79.4812467
3103155119,43.7920496,-79.3948893
437000254,43.7617403,-79.4098624
21542949,43.7290456,-79.4552682
3238272861,43.7208743,-79.537718
4436090548,43.7758434,-79.3433515
4613790641,43.791502,-79.4451484
2504360410,43.7485234,-79.5602798
1266542926,43.7193735,-79.3299737
261658539,43.7246864,-79.4287579
147068745,43.7924595,-79.3974261
1499626756,43.7747129,-79.3248525
1266415182,43.7190912,-79.3317666
929794834,43.7168707,-79.534059
196333709,43.7945185,-79.3972865
33070487,43.7744645,-79.4525149
1028847494,43.7211453,-79.4837862
2019023981,43.7283474,-79.4526066
2710167017,43.750957,-79.3494763
6217701276,43.7572087,-79.4070047
5595320432,43.77123,-79.4118765
1266533652,43.7175145,-79.3283588
7229191920,43.7687967,-79.379083
770595584,43.7710371,-79.4131309
4613721321,43.7849427,-79.4764896
2209287532,43.7946141,-79.4195698
1972736449,43.7419571,-79.312708
254475442,43.7400804,-79.3826109
3397234613,43.7245314,-79.3801787
3750825255,43.7274904,-79.480089
320388636,43.7952328,-79.3664151
252363470,43.7669813,-79.4340351
431258571,43.7145713,-79.4766473
4041216871,43.8044156,-79.3910612
1266486391,43.717313,-79.3382207
7850479834,43.782256,-79.4907141
2268850561,43.7288611,-79.4724965
705212756,43.7265687,-79.311761
4611826357,43.757765,-79.5202768
261658293,43.7347997,-79.4251968
202326551,43.7151862,-79.5213918
5548514038,43.7755504,-79.4129863
2125901394,43.7391765,-79.3427897
2340094353,43.7142038,-79.3315951
2250810394,43.7725082,-79.4115812
7403737425,43.7618697,-79.3229162
429378383,43.7742649,-79.3266804
2424155251,43.7263018,-79.3260571
7345231335,43.7774736,-79.3250622
1967215222,43.7677677,-79.4511729
430847280,43.756156,-79.505158
4347575780,43.7586158,-79.3479073
1454595718,43.7762131,-79.3992036
1500306,43.779925,-79.3401847
931447725,43.726682,-79.5054762
4322066573,43.7405279,-79.5083118
3861741013,43.7743395,-79.3896228
1967578059,43.7576644,-79.4282524
4580776547,43.7724267,-79.3318179
7498720219,43.7903208,-79.41832
430878314,43.7539153,-79.4956366
1811960430,43.729785,-79.5225293
1485258403,43.7263254,-79.3489673
339552482,43.7339985,-79.4517708
4588623930,43.7630755,-79.4897971
1353186930,43.7689106,-79.4421832
4590507421,43.754015,-79.3505887
1727168600,43.7479588,-79.3840529
414412317,43.7713054,-79.340414
423009923,43.7492338,-79.3195032
4093189367,43.7491636,-79.3545924
2217332590,43.7475982,-79.4071621
1412792783,43.7254019,-79.3053759
1246255011,43.7820693,-79.3524772
1695459425,43.814325,-79.3409727
7530352819,43.7716344,-79.5382216
296250209,43.7915755,-79.3671317
552588119,43.7618124,-79.3866226
595409618,43.7708037,-79.3713677
5605511784,43.7676551,-79.4119073
431478174,43.6961582,-79.4842257
1245014048,43.7641742,-79.4973011
7229326893,43.7590417,-79.5440864
431478281,43.7010747,-79.4810039
431003656,43.7534409,-79.3956013
1415640587,43.7898285,-79.4530606
7199613249,43.766315,-79.5560503
265693369,43.7683772,-79.3490644
1247876213,43.7692978,-79.347199
431009200,43.754785,-79.5029695
978120108,43.7837492,-79.4261602
90779157,43.8058708,-79.3753351
5602999742,43.768558,-79.4121219
2295912661,43.7600513,-79.3328705
1339099022,43.7227107,-79.3316083
4592322314,43.7381504,-79.4321317
2878644299,43.7642254,-79.3436162
7850491509,43.7823861,-79.4865332
595912511,43.7700313,-79.3760669
450517851,43.7721913,-79.472454
4611826386,43.7592845,-79.5191787
2737510317,43.7588727,-79.5111004
7232103556,43.7832212,-79.473614
820134621,43.7218072,-79.4412401
373153425,43.7732448,-79.5063537
3664995939,43.7861574,-79.4002945
1564516339,43.7258151,-79.3291819
7369203435,43.7680648,-79.3717099
6157775282,43.7719138,-79.4145241
6202115755,43.7644053,-79.4079854
1246379924,43.7757082,-79.3434613
552595655,43.7937396,-79.350526
1454597879,43.7677171,-79.407003
1481685240,43.7495708,-79.3979864
1721213330,43.7613088,-79.4540838
809117226,43.7560911,-79.4997558
1453363757,43.7782148,-79.4231036
2525815872,43.7704264,-79.519769
2291715535,43.7298925,-79.3493857
4371419246,43.7371241,-79.4353114
6894245191,43.7369743,-79.4843624
7606751379,43.804023,-79.3371096
1028847382,43.7209235,-79.483825
5382072415,43.7178381,-79.3784524
4199695351,43.7696247,-79.4604736
1753948884,43.763509,-79.3480401
429565168,43.7438697,-79.3572728
760154683,43.7844729,-79.394059
4988275407,43.7322295,-79.3473301
7824126491,43.727149,-79.4509697
1754031569,43.7560849,-79.3636715
430558850,43.7294065,-79.5058977
261631328,43.7484399,-79.4613479
4539906994,43.7382289,-79.4053715
7314309030,43.7853011,-79.3338862
4321987370,43.733874,-79.53861
2450061966,43.7919646,-79.3567791
1246244655,43.7798328,-79.3458661
2018905219,43.7261749,-79.4522436
5559912645,43.7790461,-79.4140325
130030215,43.740998,-79.4517404
2252676810,43.7556807,-79.3468348
1247846266,43.7740684,-79.3423253
425665764,43.7846125,-79.336977
1449218966,43.7610411,-79.4209234
7885367772,43.7709098,-79.5011655
302411074,43.7855663,-79.3500487
2133189781,43.717086,-79.3133401
4613756132,43.7870545,-79.4633502
2093021971,43.7071556,-79.4830116
3544923460,43.6970721,-79.4911227
678884193,43.7496826,-79.3469117
2019000424,43.7246798,-79.4492059
7609431429,43.8094754,-79.3386998
252364039,43.7644049,-79.4197101
7232482200,43.7516997,-79.5442747
4580776548,43.7729114,-79.3319616
5623149270,43.7754787,-79.4108518
4316233381,43.7805948,-79.4146605
2785897397,43.7064708,-79.478721
90778393,43.7922939,-79.3935677
2615844706,43.7855526,-79.3501123
1568399024,43.718527,-79.4381525
1584019674,43.7769226,-79.3529011
312102560,43.7867985,-79.4720459
421370879,43.7467695,-79.328799
873474307,43.7817206,-79.4158236
2180779130,43.7157938,-79.3313472
1591568412,43.7737305,-79.3390201
1454610436,43.7790913,-79.4032813
1753999300,43.7548054,-79.3608783
4586953249,43.7730871,-79.3262024
2320204508,43.7235163,-79.4283219
2487011385,43.7554532,-79.3711627
20650079,43.738056,-79.3724302
1475617578,43.7443563,-79.4052757
7847059730,43.7674112,-79.55891
5771848735,43.7866994,-79.3927809
1245012816,43.7653455,-79.4932351
4616035494,43.7798285,-79.4743407
196324887,43.7764304,-79.3935328
265690358,43.7773331,-79.3564344
6228053223,43.7618472,-79.4130645
1773092334,43.7879539,-79.4044214
244684872,43.7209218,-79.3835147
420535974,43.7520471,-79.3160275
1453261173,43.778518,-79.4216452
1485258399,43.726277,-79.3438358
2019023966,43.7279234,-79.4524366
2844159264,43.7566636,-79.4304911
4586953244,43.7732841,-79.3236557
1355666723,43.7847709,-79.4471253
414430534,43.7519221,-79.3618863
2722149233,43.7462085,-79.4364422
2624282735,43.7932311,-79.3315651
1424798555,43.7750394,-79.3540388
1724796288,43.7598588,-79.321594
1266469708,43.7373314,-79.3435738
4580776496,43.7704711,-79.3303095
534992715,43.7266357,-79.4313459
7831100656,43.7691237,-79.5035557
809118937,43.7598209,-79.4994733
2504177436,43.7177371,-79.3758667
7854824507,43.8057088,-79.3839989
1775756295,43.7261032,-79.3104864
1853444805,43.7118872,-79.4921707
2024049505,43.7368704,-79.3078076
261631317,43.7493968,-79.460171
2386979832,43.7546743,-79.3593992
2844153081,43.7507762,-79.4252631
1276584122,43.769565,-79.4163606
1754003342,43.7607537,-79.36115
1247852473,43.7695981,-79.3413964
1627845983,43.7837172,-79.4089365
259749567,43.7562212,-79.3626627
1460719977,43.7680339,-79.4705964
5675866658,43.7658539,-79.4132325
423011983,43.7508415,-79.3219093
7365401431,43.7597862,-79.4130466
252920915,43.7696855,-79.4429243
32542738,43.7875356,-79.4593093
1584220156,43.7197079,-79.3393329
2785885601,43.7183778,-79.4335795
5253530273,43.7230731,-79.4879323
1302759183,43.7131081,-79.3813093
100559399,43.7697099,-79.457803
5771849242,43.7868105,-79.392959
4322066575,43.740588,-79.5080275
429567500,43.7405722,-79.342725
265690406,43.7750219,-79.3562528
7951337257,43.7805351,-79.4331771
6898130364,43.8130677,-79.3436125
6488955772,43.7762439,-79.5168719
1266482019,43.716218,-79.331392
755100667,43.7206495,-79.3391196
4356554762,43.7486538,-79.3471629
5667039079,43.7763227,-79.4172262
